,index,species,species__ontology_label,library_preparation_protocol,library_preparation_protocol__ontology_label,cellID,organ,organ__ontology_label,vaccination,vaccination__ontology_label,sex,is_living,sample_type,biosample_id,end_bias,cell_type,cell_type__ontology_label,disease,disease__ontology_label,donor_id,Stimulated,VaccineRoute,VaccineRouteUnique,VaccineRouteUniqueGroup,sequencing_instrument_manufacturer_model,sequencing_instrument_manufacturer_model__ontology_label,paired_ends,read_length,vaccination_route,vaccination__time_since,vaccination__time_since__unit,vaccination__time_since__unit_label,vaccination__dosage,X_13,Y_13,X_25,Y_25,sampleid
2152,Week13_OPH.stim_971,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_971,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,9.751114695,7.5739226560000015,,,DOPH_WK13_STIMYES
2153,Week13_OPH.stim_395,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_395,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,9.716842025,7.851477427000001,,,DOPH_WK13_STIMYES
2154,Week13_OPH.stim_106,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_106,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,9.038984798,7.11736081,,,DOPH_WK13_STIMYES
2155,Week13_OPH.stim_527,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_527,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,9.795865176,7.3519039039999985,,,DOPH_WK13_STIMYES
2156,Week13_OPH.stim_203,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_203,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,10.05401444,7.723388417000001,,,DOPH_WK13_STIMYES
2157,Week13_OPH.stim_709,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_709,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,9.926410287000001,7.7466480739999986,,,DOPH_WK13_STIMYES
2158,Week13_OPH.stim_1200,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_1200,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,4.042054021,-3.280096978,,,DOPH_WK13_STIMYES
2159,Week13_OPH.stim_914,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_914,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,9.477049137,6.98906338,,,DOPH_WK13_STIMYES
2160,Week13_OPH.stim_1316,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_1316,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,1.4345824459999998,-2.398725715,,,DOPH_WK13_STIMYES
2161,Week13_OPH.stim_1471,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_1471,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,1.919234882,-2.439116486,,,DOPH_WK13_STIMYES
2162,Week13_OPH.stim_636,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_636,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,0.770062476,-2.057753365,,,DOPH_WK13_STIMYES
2163,Week13_OPH.stim_179,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_179,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,-3.832032301,-2.748550587,,,DOPH_WK13_STIMYES
2164,Week13_OPH.stim_380,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_380,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,-0.609796287,-1.138133873,,,DOPH_WK13_STIMYES
2165,Week13_OPH.stim_1605,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_1605,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,-0.575476574,-1.276820946,,,DOPH_WK13_STIMYES
2166,Week13_OPH.stim_2141,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_2141,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,1.5797403980000002,-2.133852749,,,DOPH_WK13_STIMYES
2167,Week13_OPH.stim_2014,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_2014,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,1.698103955,-2.183856645,,,DOPH_WK13_STIMYES
2168,Week13_OPH.stim_282,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_282,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,2.3272720540000003,-3.1376563230000003,,,DOPH_WK13_STIMYES
2169,Week13_OPH.stim_1865,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_1865,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,-2.43275662,-2.1208211340000003,,,DOPH_WK13_STIMYES
2170,Week13_OPH.stim_2176,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_2176,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,-0.37939486,-1.900436434,,,DOPH_WK13_STIMYES
2171,Week13_OPH.stim_1014,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_1014,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,2.678234963,-3.567325727,,,DOPH_WK13_STIMYES
2172,Week13_OPH.stim_1446,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_1446,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,3.246841973,-5.209698663,,,DOPH_WK13_STIMYES
2173,Week13_OPH.stim_2278,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_2278,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,2.460250402,-5.70171383,,,DOPH_WK13_STIMYES
2174,Week13_OPH.stim_2165,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_2165,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,3.010295303,-4.4782669660000005,,,DOPH_WK13_STIMYES
2175,Week13_OPH.stim_5,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_5,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,0.4723768820000001,-9.292777771,,,DOPH_WK13_STIMYES
2176,Week13_OPH.stim_1482,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_1482,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,3.232910017,-3.930248286,,,DOPH_WK13_STIMYES
2177,Week13_OPH.stim_1705,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_1705,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,3.0628869880000003,-3.926712947,,,DOPH_WK13_STIMYES
2178,Week13_OPH.stim_1920,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_1920,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,3.868935154,-4.366957908,,,DOPH_WK13_STIMYES
2179,Week13_OPH.stim_192,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_192,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000097,mast cell,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,8.161684552999999,-0.96672855,,,DOPH_WK13_STIMYES
2180,Week13_OPH.stim_2206,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_2206,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000097,mast cell,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,8.222213768,-2.806920593,,,DOPH_WK13_STIMYES
2181,Week13_OPH.stim_160,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_OPH.stim_160,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13YESOPH,3 prime end bias,CL_0000097,mast cell,MONDO_0000001,disease or disorder,OPH,YES,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,13,UO_0000034,week,na,9.63414865,-0.395036757,,,DOPH_WK13_STIMYES
2182,Week25_OPH_844,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_844,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,6.912272851,6.675673865,DOPH_WK25_STIMNO
2183,Week25_OPH_1184,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_1184,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,6.83613646,6.954928971,DOPH_WK25_STIMNO
2184,Week25_OPH_551,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_551,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,8.689472728,7.128571431,DOPH_WK25_STIMNO
2185,Week25_OPH_1163,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_1163,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000084,T cell,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,5.615292024,-7.322281202999999,DOPH_WK25_STIMNO
2186,Week25_OPH_1044,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_1044,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000084,T cell,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,5.409981716,-6.346199192,DOPH_WK25_STIMNO
2187,Week25_OPH_1019,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_1019,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000084,T cell,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,4.81665451,-3.732526908,DOPH_WK25_STIMNO
2188,Week25_OPH_1327,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_1327,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,4.543277885,14.50086713,DOPH_WK25_STIMNO
2189,Week25_OPH_1080,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_1080,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,4.730224557,14.86191595,DOPH_WK25_STIMNO
2190,Week25_OPH_1059,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_1059,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,4.354212492,13.85691441,DOPH_WK25_STIMNO
2191,Week25_OPH_1289,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_1289,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,4.313364493,13.91762962,DOPH_WK25_STIMNO
2192,Week25_OPH_1433,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_1433,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,4.4958104830000005,13.69171881,DOPH_WK25_STIMNO
2193,Week25_OPH_578,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_578,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,4.556210293,13.43295731,DOPH_WK25_STIMNO
2194,Week25_OPH_865,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_865,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,4.683734213999999,14.09560681,DOPH_WK25_STIMNO
2195,Week25_OPH_1173,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_1173,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,4.727461421,13.97451715,DOPH_WK25_STIMNO
2196,Week25_OPH_1149,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_1149,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,4.445435164,13.05158549,DOPH_WK25_STIMNO
2197,Week25_OPH_1430,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_1430,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,4.522834618,12.90421201,DOPH_WK25_STIMNO
2198,Week25_OPH_1090,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_1090,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,4.327114503,14.13165473,DOPH_WK25_STIMNO
2199,Week25_OPH_775,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_775,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,4.768622743,13.95035121,DOPH_WK25_STIMNO
2200,Week25_OPH_804,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_804,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,4.6804375999999985,14.66932494,DOPH_WK25_STIMNO
2201,Week25_OPH_836,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_836,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,4.734045365,14.42196151,DOPH_WK25_STIMNO
2202,Week25_OPH_398,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_398,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,-7.138970702999999,-4.100756443,DOPH_WK25_STIMNO
2203,Week25_OPH_641,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_641,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,-6.45739057,-5.565120702000001,DOPH_WK25_STIMNO
2204,Week25_OPH_1034,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_1034,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,-5.1017026130000005,-2.861817201,DOPH_WK25_STIMNO
2205,Week25_OPH_630,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_OPH_630,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25NOOPH,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,OPH,NO,AE,AE-OPH,2_AE-OPH,EFO_0009173,Illumina NextSeq 500,True,20-50,aerosol,25,UO_0000034,week,na,,,-2.499658326,-4.848225132,DOPH_WK25_STIMNO
